date,symbol,open,high,low,close,adj_close,volume,daily_return
2023-10-21,BTC-USD,29683.3809,30287.4824,29481.752,29918.4121,29918.4121,11541146996,0.007933
2023-10-22,BTC-USD,29918.6543,30199.4336,29720.3125,29993.8965,29993.8965,10446520040,0.002523
2023-10-23,BTC-USD,30140.6855,34370.4375,30097.8281,33086.2344,33086.2344,38363572311,0.103099
2023-10-24,BTC-USD,33077.3047,35150.4336,32880.7617,33901.5273,33901.5273,44934999645,0.024641
2023-10-25,BTC-USD,33916.043,35133.7578,33709.1094,34502.8203,34502.8203,25254318008,0.017736
2023-10-26,BTC-USD,34504.2891,34832.9102,33762.3242,34156.6484,34156.6484,19427195376,-0.010033
2023-10-27,BTC-USD,34156.5,34238.2109,33416.8867,33909.8008,33909.8008,16418032871,-0.007227
2023-10-28,BTC-USD,33907.7227,34399.3906,33874.8047,34089.5742,34089.5742,10160330825,0.005302
2023-10-29,BTC-USD,34089.3711,34743.2617,33947.5664,34538.4805,34538.4805,11160323986,0.013168
2023-10-30,BTC-USD,34531.7422,34843.9336,34110.9727,34502.3633,34502.3633,17184860315,-0.001046
2023-10-31,BTC-USD,34500.0781,34719.2539,34083.3086,34667.7812,34667.7812,15758270810,0.004794
2023-11-01,BTC-USD,34657.2734,35527.9297,34170.6914,35437.2539,35437.2539,22446272005,0.022196
2023-11-02,BTC-USD,35441.5781,35919.8438,34401.5742,34938.2422,34938.2422,20998158544,-0.014082
2023-11-03,BTC-USD,34942.4727,34942.4727,34133.4414,34732.3242,34732.3242,17158456701,-0.005894
2023-11-04,BTC-USD,34736.3242,35256.0312,34616.6914,35082.1953,35082.1953,9561294264,0.010073
2023-11-05,BTC-USD,35090.0117,35340.3398,34594.2422,35049.3555,35049.3555,12412743996,-0.000936
2023-11-06,BTC-USD,35044.7891,35286.0273,34765.3633,35037.3711,35037.3711,12693436420,-0.000342
2023-11-07,BTC-USD,35047.793,35892.418,34545.8164,35443.5625,35443.5625,18834737789,0.011593
2023-11-08,BTC-USD,35419.4766,35994.418,35147.8008,35655.2773,35655.2773,17295394918,0.005973
2023-11-09,BTC-USD,35633.6328,37926.2578,35592.1016,36693.125,36693.125,37762672382,0.029108
2023-11-10,BTC-USD,36702.25,37493.8008,36362.7539,37313.9688,37313.9688,22711265155,0.01692
2023-11-11,BTC-USD,37310.0703,37407.0938,36773.668,37138.0508,37138.0508,13924272142,-0.004715
2023-11-12,BTC-USD,37133.9922,37227.6914,36779.1172,37054.5195,37054.5195,11545715999,-0.002249
2023-11-13,BTC-USD,37070.3047,37405.1172,36399.6055,36502.3555,36502.3555,19057712790,-0.014901
2023-11-14,BTC-USD,36491.7891,36753.3516,34948.5,35537.6406,35537.6406,23857403554,-0.026429
2023-11-15,BTC-USD,35548.1133,37964.8945,35383.7812,37880.582,37880.582,27365821679,0.065928
2023-11-16,BTC-USD,37879.9805,37934.625,35545.4727,36154.7695,36154.7695,26007385366,-0.045559
2023-11-17,BTC-USD,36164.8242,36704.4844,35901.2344,36596.6836,36596.6836,22445028430,0.012223
2023-11-18,BTC-USD,36625.3711,36839.2812,36233.3125,36585.7031,36585.7031,11886022717,-0.0003
2023-11-19,BTC-USD,36585.7656,37509.3555,36414.5977,37386.5469,37386.5469,12915986553,0.02189
2023-11-20,BTC-USD,37374.0742,37756.8203,36882.5312,37476.957,37476.957,20888209068,0.002418
2023-11-21,BTC-USD,37469.1602,37631.1406,35813.8125,35813.8125,35813.8125,25172163756,-0.044378
2023-11-22,BTC-USD,35756.5547,37856.9805,35670.9727,37432.3398,37432.3398,24397247860,0.045193
2023-11-23,BTC-USD,37420.4336,37643.918,36923.8633,37289.6211,37289.6211,14214948217,-0.003813
2023-11-24,BTC-USD,37296.3164,38415.3398,37261.6055,37720.2812,37720.2812,22922957823,0.011549
2023-11-25,BTC-USD,37721.4141,37892.4297,37617.418,37796.793,37796.793,9099571165,0.002028
2023-11-26,BTC-USD,37796.8281,37820.3008,37162.75,37479.1211,37479.1211,13744796068,-0.008405
2023-11-27,BTC-USD,37454.1914,37559.3555,36750.1289,37254.168,37254.168,19002925720,-0.006002
2023-11-28,BTC-USD,37247.9922,38368.4805,36891.0898,37831.0859,37831.0859,21696137014,0.015486
2023-11-29,BTC-USD,37826.1055,38366.1133,37612.6328,37858.4922,37858.4922,20728546658,0.000724
2023-11-30,BTC-USD,37861.1172,38141.7539,37531.1406,37712.7461,37712.7461,18115982627,-0.00385
2023-12-01,BTC-USD,37718.0078,38954.1094,37629.3594,38688.75,38688.75,23512784002,0.02588
2023-12-02,BTC-USD,38689.2773,39678.9375,38652.5938,39476.332,39476.332,15534035612,0.020357
2023-12-03,BTC-USD,39472.207,40135.6055,39298.1641,39978.3906,39978.3906,15769696322,0.012718
2023-12-04,BTC-USD,39978.6289,42371.75,39978.6289,41980.0977,41980.0977,39856129827,0.05007
2023-12-05,BTC-USD,41986.2656,44408.6641,41421.1484,44080.6484,44080.6484,36312154535,0.050037
2023-12-06,BTC-USD,44080.0234,44265.7695,43478.082,43746.4453,43746.4453,29909761586,-0.007582
2023-12-07,BTC-USD,43769.1328,44042.5898,42880.6484,43292.6641,43292.6641,27635760671,-0.010373
2023-12-08,BTC-USD,43293.1367,44705.5156,43125.2969,44166.6016,44166.6016,24421116687,0.020187
2023-12-09,BTC-USD,44180.0195,44361.2578,43627.5977,43725.9844,43725.9844,17368210171,-0.009976
2023-12-10,BTC-USD,43728.3828,44034.625,43593.2852,43779.6992,43779.6992,13000481418,0.001228
2023-12-11,BTC-USD,43792.0195,43808.375,40234.5781,41243.832,41243.832,40632672038,-0.057923
2023-12-12,BTC-USD,41238.7344,42048.3047,40667.5625,41450.2227,41450.2227,24779520132,0.005004
2023-12-13,BTC-USD,41468.4648,43429.7812,40676.8672,42890.7422,42890.7422,26797884674,0.034753
2023-12-14,BTC-USD,42884.2617,43390.8594,41767.0898,43023.9727,43023.9727,25578530178,0.003106
2023-12-15,BTC-USD,43028.25,43087.8242,41692.9688,41929.7578,41929.7578,19639442462,-0.025433
2023-12-16,BTC-USD,41937.7422,42664.9453,41723.1133,42240.1172,42240.1172,14386729590,0.007402
2023-12-17,BTC-USD,42236.1094,42359.4961,41274.543,41364.6641,41364.6641,16678702876,-0.020726
2023-12-18,BTC-USD,41348.2031,42720.2969,40530.2578,42623.5391,42623.5391,25224642008,0.030434
2023-12-19,BTC-USD,42641.5117,43354.2969,41826.3359,42270.5273,42270.5273,23171001281,-0.008282
2023-12-20,BTC-USD,42261.3008,44275.5859,42223.8164,43652.25,43652.25,27868908174,0.032688
2023-12-21,BTC-USD,43648.125,44240.668,43330.0508,43869.1523,43869.1523,22452766169,0.004969
2023-12-22,BTC-USD,43868.9883,44367.957,43441.9688,43997.9023,43997.9023,21028503216,0.002935
2023-12-23,BTC-USD,44012.1992,44015.6992,43351.3555,43739.543,43739.543,13507796558,-0.005872
2023-12-24,BTC-USD,43728.3672,43945.5234,42786.918,43016.1172,43016.1172,18830554085,-0.016539
2023-12-25,BTC-USD,43010.5742,43765.0938,42765.7695,43613.1406,43613.1406,21115795370,0.013879
2023-12-26,BTC-USD,43599.8477,43603.1758,41676.4883,42520.4023,42520.4023,30026850982,-0.025055
2023-12-27,BTC-USD,42518.4688,43683.1602,42167.582,43442.8555,43442.8555,25260941032,0.021694
2023-12-28,BTC-USD,43468.1992,43804.7812,42318.5508,42627.8555,42627.8555,22992093014,-0.01876
2023-12-29,BTC-USD,42614.6445,43124.3242,41424.0625,42099.4023,42099.4023,26000021055,-0.012397
2023-12-30,BTC-USD,42091.7539,42584.125,41556.2266,42156.9023,42156.9023,16013925945,0.001366
2023-12-31,BTC-USD,42152.0977,42860.9375,41998.2539,42265.1875,42265.1875,16397498810,0.002569
2024-01-01,BTC-USD,42280.2344,44175.4375,42214.9766,44167.332,44167.332,18426978443,0.045005
2024-01-02,BTC-USD,44187.1406,45899.707,44176.9492,44957.9688,44957.9688,39335274536,0.017901
2024-01-03,BTC-USD,44961.6016,45503.2422,40813.5352,42848.1758,42848.1758,46342323118,-0.046928
2024-01-04,BTC-USD,42855.8164,44770.0234,42675.1758,44179.9219,44179.9219,30448091210,0.031081
2024-01-05,BTC-USD,44192.9805,44353.2852,42784.7188,44162.6914,44162.6914,32336029347,-0.00039
2024-01-06,BTC-USD,44178.9531,44227.6328,43475.1562,43989.1953,43989.1953,16092503468,-0.003929
2024-01-07,BTC-USD,43998.4648,44495.5703,43662.2305,43943.0977,43943.0977,19330573863,-0.001048
2024-01-08,BTC-USD,43948.707,47218.0,43244.082,46970.5039,46970.5039,42746192015,0.068894
2024-01-09,BTC-USD,46987.6406,47893.6992,45244.7148,46139.7305,46139.7305,39821290992,-0.017687
2024-01-10,BTC-USD,46121.5391,47647.2227,44483.1523,46627.7773,46627.7773,50114613298,0.010578
2024-01-11,BTC-USD,46656.0742,48969.3711,45678.6445,46368.5859,46368.5859,45833734549,-0.005559
2024-01-12,BTC-USD,46354.793,46498.1367,41903.7695,42853.168,42853.168,43332698900,-0.075815
2024-01-13,BTC-USD,42799.4453,43234.6602,42464.1445,42842.3828,42842.3828,20601860469,-0.000252
2024-01-14,BTC-USD,42842.2617,43065.5977,41724.6133,41796.2695,41796.2695,17521429522,-0.024418
2024-01-15,BTC-USD,41715.0664,43319.7227,41705.418,42511.9688,42511.9688,22320220558,0.017124
2024-01-16,BTC-USD,42499.3359,43566.2734,42085.9961,43154.9453,43154.9453,24062872740,0.015125
2024-01-17,BTC-USD,43132.1016,43189.8906,42189.3086,42742.6523,42742.6523,20851232595,-0.009554
2024-01-18,BTC-USD,42742.3125,42876.3477,40631.1719,41262.0586,41262.0586,25218357242,-0.03464
2024-01-19,BTC-USD,41278.4609,42134.1602,40297.457,41618.4062,41618.4062,25752407154,0.008636
2024-01-20,BTC-USD,41624.5898,41877.8945,41446.8242,41665.5859,41665.5859,11586690904,0.001134
2024-01-21,BTC-USD,41671.4883,41855.3672,41497.0078,41545.7852,41545.7852,9344043642,-0.002875
2024-01-22,BTC-USD,41553.6523,41651.207,39450.1172,39507.3672,39507.3672,31338708143,-0.049064
2024-01-23,BTC-USD,39518.7148,40127.3516,38521.8945,39845.5508,39845.5508,29244553045,0.00856
2024-01-24,BTC-USD,39877.5938,40483.7852,39508.7969,40077.0742,40077.0742,22359526178,0.005811
2024-01-25,BTC-USD,40075.5508,40254.4805,39545.6641,39933.8086,39933.8086,18491782013,-0.003575
2024-01-26,BTC-USD,39936.8164,42209.3867,39825.6914,41816.8711,41816.8711,25598119893,0.047155
2024-01-27,BTC-USD,41815.625,42195.6328,41431.2812,42120.0547,42120.0547,11422941934,0.00725
2024-01-28,BTC-USD,42126.125,42797.1758,41696.9102,42035.5938,42035.5938,16858971687,-0.002005
2024-01-29,BTC-USD,42030.9141,43305.8672,41818.332,43288.2461,43288.2461,20668476578,0.0298
2024-01-30,BTC-USD,43300.2266,43838.9453,42711.3711,42952.6094,42952.6094,23842814518,-0.007754
2024-01-31,BTC-USD,42946.25,43717.4062,42298.9453,42582.6055,42582.6055,24673628793,-0.008614
2024-02-01,BTC-USD,42569.7617,43243.168,41879.1914,43075.7734,43075.7734,21423953779,0.011581
2024-02-02,BTC-USD,43077.6406,43422.4883,42584.3359,43185.8594,43185.8594,18603843039,0.002556
2024-02-03,BTC-USD,43184.9648,43359.9414,42890.8086,42992.25,42992.25,11169245236,-0.004483
2024-02-04,BTC-USD,42994.9414,43097.6445,42374.832,42583.582,42583.582,14802225490,-0.009506
2024-02-05,BTC-USD,42577.6211,43494.25,42264.8164,42658.668,42658.668,18715487317,0.001763
2024-02-06,BTC-USD,42657.3906,43344.1484,42529.0195,43084.6719,43084.6719,16798476726,0.009986
2024-02-07,BTC-USD,43090.0195,44341.9492,42775.957,44318.2227,44318.2227,21126587775,0.028631
2024-02-08,BTC-USD,44332.125,45575.8398,44332.125,45301.5664,45301.5664,26154524080,0.022188
2024-02-09,BTC-USD,45297.3828,48152.4961,45260.8242,47147.1992,47147.1992,39316770844,0.040741
2024-02-10,BTC-USD,47153.5273,48146.1719,46905.3203,47771.2773,47771.2773,16398681570,0.013237
2024-02-11,BTC-USD,47768.9688,48535.9375,47617.4062,48293.918,48293.918,19315867136,0.01094
2024-02-12,BTC-USD,48296.3867,50280.4766,47745.7617,49958.2227,49958.2227,34511985805,0.034462
2024-02-13,BTC-USD,49941.3594,50358.3906,48406.4961,49742.4414,49742.4414,35593051468,-0.004319
2024-02-14,BTC-USD,49733.4453,52021.3711,49296.832,51826.6953,51826.6953,39105608050,0.041901
2024-02-15,BTC-USD,51836.7852,52820.0664,51371.6289,51938.5547,51938.5547,38564360533,0.002158
2024-02-16,BTC-USD,51937.7266,52537.9688,51641.3672,52160.2031,52160.2031,28180567298,0.004268
2024-02-17,BTC-USD,52161.6758,52191.9141,50669.668,51662.9961,51662.9961,20009091006,-0.009532
2024-02-18,BTC-USD,51661.9688,52356.9648,51233.707,52122.5469,52122.5469,17595377311,0.008895
2024-02-19,BTC-USD,52134.8125,52483.3242,51711.8203,51779.1445,51779.1445,21362184346,-0.006588
2024-02-20,BTC-USD,51777.7266,52945.0508,50792.3125,52284.875,52284.875,33353758256,0.009767
2024-02-21,BTC-USD,52273.5352,52368.8164,50671.7578,51839.1797,51839.1797,28624907020,-0.008524
2024-02-22,BTC-USD,51854.6445,52009.6133,50926.293,51304.9727,51304.9727,25413900611,-0.010305
2024-02-23,BTC-USD,51283.9062,51497.9336,50561.7773,50731.9492,50731.9492,21427078270,-0.011169
2024-02-24,BTC-USD,50736.3711,51684.1953,50585.4453,51571.1016,51571.1016,15174077879,0.016541
2024-02-25,BTC-USD,51565.2148,51950.0273,51306.1719,51733.2383,51733.2383,15413239245,0.003144
2024-02-26,BTC-USD,51730.5391,54938.1758,50931.0312,54522.4023,54522.4023,34074411896,0.053914
2024-02-27,BTC-USD,54519.3633,57537.8398,54484.1992,57085.3711,57085.3711,49756832031,0.047008
2024-02-28,BTC-USD,57071.0977,63913.1328,56738.4258,62504.7891,62504.7891,83239156760,0.094935
2024-02-29,BTC-USD,62499.1836,63585.6445,60498.7305,61198.3828,61198.3828,65496611844,-0.020901
2024-03-01,BTC-USD,61168.0625,63155.1016,60802.5273,62440.6328,62440.6328,40186368423,0.020299
2024-03-02,BTC-USD,62431.6523,62458.6992,61657.2891,62029.8477,62029.8477,23888473685,-0.006579
2024-03-03,BTC-USD,62031.5781,63230.2109,61435.0234,63167.3711,63167.3711,26253811450,0.018338
2024-03-04,BTC-USD,63137.0039,68537.0312,62386.5195,68330.4141,68330.4141,70670471105,0.081736
2024-03-05,BTC-USD,68341.0547,69170.625,59323.9102,63801.1992,63801.1992,102802940877,-0.066284
2024-03-06,BTC-USD,63776.0508,67637.9297,62848.6719,66106.8047,66106.8047,68750229073,0.036137
2024-03-07,BTC-USD,66099.7422,68029.9219,65655.5312,66925.4844,66925.4844,46989543159,0.012384
2024-03-08,BTC-USD,66938.0938,70083.0547,66230.4531,68300.0938,68300.0938,59202881172,0.020539
2024-03-09,BTC-USD,68299.2578,68673.0547,68053.125,68498.8828,68498.8828,21609650379,0.002911
2024-03-10,BTC-USD,68500.2578,70005.2031,68239.9766,69019.7891,69019.7891,35683977532,0.007605
2024-03-11,BTC-USD,69020.5469,72850.7109,67194.8828,72123.9062,72123.9062,65716656765,0.044974
2024-03-12,BTC-USD,72125.125,72825.6562,68728.8516,71481.2891,71481.2891,62554434520,-0.00891
2024-03-13,BTC-USD,71482.1172,73637.4766,71334.0938,73083.5,73083.5,48212536929,0.022414
2024-03-14,BTC-USD,73079.375,73750.0703,68563.0234,71396.5938,71396.5938,59594605698,-0.023082
2024-03-15,BTC-USD,71387.875,72357.1328,65630.6953,69403.7734,69403.7734,78320453976,-0.027912
2024-03-16,BTC-USD,69392.4844,70046.2734,64801.3945,65315.1172,65315.1172,46842198371,-0.058911
2024-03-17,BTC-USD,65316.3438,68845.7188,64545.3164,68390.625,68390.625,44716864318,0.047087
2024-03-18,BTC-USD,68371.3047,68897.1328,66594.2266,67548.5938,67548.5938,49261579492,-0.012312
2024-03-19,BTC-USD,67556.1328,68106.9297,61536.1797,61912.7734,61912.7734,74215844794,-0.083434
2024-03-20,BTC-USD,61930.1562,68115.2578,60807.7852,67913.6719,67913.6719,66792634382,0.096925
2024-03-21,BTC-USD,67911.5859,68199.9922,64580.918,65491.3906,65491.3906,44480350565,-0.035667
2024-03-22,BTC-USD,65489.9297,66623.75,62355.3711,63778.7617,63778.7617,41401116964,-0.02615
2024-03-23,BTC-USD,63802.7227,65976.3984,63038.4922,64062.2031,64062.2031,24738964812,0.004444
2024-03-24,BTC-USD,64070.7539,67622.7578,63825.8516,67234.1719,67234.1719,27206630673,0.049514
2024-03-25,BTC-USD,67234.0938,71162.5938,66414.8359,69958.8125,69958.8125,42700139523,0.040525
2024-03-26,BTC-USD,69931.3281,71535.7422,69335.6094,69987.8359,69987.8359,36010437368,0.000415
2024-03-27,BTC-USD,69991.8984,71727.6875,68381.9297,69455.3438,69455.3438,40827113309,-0.007608
2024-03-28,BTC-USD,69452.7734,71546.0234,68895.5078,70744.9531,70744.9531,34374900617,0.018567
2024-03-29,BTC-USD,70744.7969,70913.0938,69076.6562,69892.8281,69892.8281,25230851763,-0.012045
2024-03-30,BTC-USD,69893.4453,70355.4922,69601.0625,69645.3047,69645.3047,17130241883,-0.003541
2024-03-31,BTC-USD,69647.7812,71377.7812,69624.8672,71333.6484,71333.6484,20050941373,0.024242
2024-04-01,BTC-USD,71333.4844,71342.0938,68110.6953,69702.1484,69702.1484,34873527352,-0.022871
2024-04-02,BTC-USD,69705.0234,69708.3828,64586.5938,65446.9727,65446.9727,50705240709,-0.061048
2024-04-03,BTC-USD,65446.6719,66914.3203,64559.8984,65980.8125,65980.8125,34488018367,0.008157
2024-04-04,BTC-USD,65975.6953,69291.2578,65113.7969,68508.8438,68508.8438,34439527442,0.038315
2024-04-05,BTC-USD,68515.7578,68725.7578,66011.4766,67837.6406,67837.6406,33748230056,-0.009797
2024-04-06,BTC-USD,67840.5703,69629.6016,67491.7188,68896.1094,68896.1094,19967785809,0.015603
2024-04-07,BTC-USD,68897.1094,70284.4297,68851.6328,69362.5547,69362.5547,21204930369,0.00677
2024-04-08,BTC-USD,69362.5547,72715.3594,69064.2422,71631.3594,71631.3594,37261432669,0.032709
2024-04-09,BTC-USD,71632.5,71742.5078,68212.9219,69139.0156,69139.0156,36426900409,-0.034794
2024-04-10,BTC-USD,69140.2422,71093.4297,67503.5625,70587.8828,70587.8828,38318601774,0.020956
2024-04-11,BTC-USD,70575.7344,71256.2344,69571.8125,70060.6094,70060.6094,30153382941,-0.00747
2024-04-12,BTC-USD,70061.3828,71222.7422,65254.8359,67195.8672,67195.8672,44129299406,-0.040889
2024-04-13,BTC-USD,67188.375,67931.4297,60919.1055,63821.4727,63821.4727,52869738185,-0.050217
2024-04-14,BTC-USD,63836.2305,65824.4297,62205.8516,65738.7266,65738.7266,49084320047,0.030041
2024-04-15,BTC-USD,65739.6484,66878.6484,62332.0703,63426.2109,63426.2109,43595917654,-0.035177
2024-04-16,BTC-USD,63419.2969,64355.668,61716.4023,63811.8633,63811.8633,42847528078,0.00608
2024-04-17,BTC-USD,63831.8477,64486.3633,59768.5859,61276.6914,61276.6914,41915247049,-0.039729
2024-04-18,BTC-USD,61275.3164,64125.6875,60833.4805,63512.7539,63512.7539,36006307335,0.036491
2024-04-19,BTC-USD,63510.75,65481.5977,59651.3906,63843.5703,63843.5703,49920425401,0.005209
2024-04-20,BTC-USD,63851.1016,65442.457,63172.4023,64994.4414,64994.4414,23097485495,0.018026
2024-04-21,BTC-USD,64992.8164,65723.2422,64277.7227,64926.6445,64926.6445,20506644853,-0.001043
2024-04-22,BTC-USD,64935.6328,67233.9609,64548.1797,66837.6797,66837.6797,28282686673,0.029434
2024-04-23,BTC-USD,66839.8906,67199.2422,65864.8672,66407.2734,66407.2734,24310975583,-0.00644
2024-04-24,BTC-USD,66408.7188,67075.3672,63589.8711,64276.8984,64276.8984,30276655120,-0.03208
2024-04-25,BTC-USD,64275.0195,65275.207,62783.6328,64481.707,64481.707,32155786816,0.003186
2024-04-26,BTC-USD,64485.3711,64789.6562,63322.3984,63755.3203,63755.3203,24139372950,-0.011265
2024-04-27,BTC-USD,63750.9883,63898.3633,62424.7188,63419.1406,63419.1406,19530783039,-0.005273
2024-04-28,BTC-USD,63423.5156,64321.4844,62793.5977,63113.2305,63113.2305,17334827993,-0.004824
2024-04-29,BTC-USD,63106.3633,64174.8789,61795.457,63841.1211,63841.1211,26635912073,0.011533
2024-04-30,BTC-USD,63839.418,64703.332,59120.0664,60636.8555,60636.8555,37840840057,-0.050191
2024-05-01,BTC-USD,60609.4961,60780.5,56555.293,58254.0117,58254.0117,48439780271,-0.039297
2024-05-02,BTC-USD,58253.7031,59602.2969,56937.2031,59123.4336,59123.4336,32711813559,0.014925
2024-05-03,BTC-USD,59122.3008,63320.5039,58848.3125,62889.8359,62889.8359,33172023048,0.063704
2024-05-04,BTC-USD,62891.0312,64494.957,62599.3516,63891.4727,63891.4727,20620477992,0.015927
2024-05-05,BTC-USD,63892.4531,64610.8906,62955.3047,64031.1328,64031.1328,18296164805,0.002186
2024-05-06,BTC-USD,64038.3125,65494.9023,62746.2383,63161.9492,63161.9492,28697928697,-0.013574
2024-05-07,BTC-USD,63162.7617,64390.457,62285.9805,62334.8164,62334.8164,25930730982,-0.013095
2024-05-08,BTC-USD,62332.6406,62986.0859,60877.1289,61187.9414,61187.9414,26088172222,-0.018399
2024-05-09,BTC-USD,61191.1992,63404.9141,60648.0742,63049.9609,63049.9609,25453338161,0.030431
2024-05-10,BTC-USD,63055.1914,63446.7422,60208.7812,60792.7773,60792.7773,27804954694,-0.0358
2024-05-11,BTC-USD,60793.3555,61451.1523,60492.625,60793.7109,60793.7109,13842272968,1.5e-05
2024-05-12,BTC-USD,60793.5039,61818.1562,60632.6016,61448.3945,61448.3945,13800459405,0.010769
2024-05-13,BTC-USD,61451.2188,63422.6602,60769.8398,62901.4492,62901.4492,27889181179,0.023647
2024-05-14,BTC-USD,62900.7734,63092.125,61123.7656,61552.7891,61552.7891,28186271527,-0.021441
2024-05-15,BTC-USD,61553.9883,66454.4531,61330.4102,66267.4922,66267.4922,39815167074,0.076596
2024-05-16,BTC-USD,66256.1094,66712.4297,64613.0547,65231.582,65231.582,31573077994,-0.015632
2024-05-17,BTC-USD,65231.2969,67459.4609,65119.3164,67051.875,67051.875,28031279310,0.027905
2024-05-18,BTC-USD,67066.2109,67387.3281,66663.5,66940.8047,66940.8047,16712277406,-0.001656
2024-05-19,BTC-USD,66937.9297,67694.2969,65937.1797,66278.3672,66278.3672,19249094538,-0.009896
2024-05-20,BTC-USD,66278.7422,71483.5625,66086.1719,71448.1953,71448.1953,43850655717,0.078002
2024-05-21,BTC-USD,71443.0625,71946.4609,69191.125,70136.5312,70136.5312,46932005990,-0.018358
2024-05-22,BTC-USD,70135.3203,70623.6953,68977.6953,69122.3359,69122.3359,32802561717,-0.01446
2024-05-23,BTC-USD,69121.3047,70041.2734,66356.9531,67929.5625,67929.5625,41895680979,-0.017256
2024-05-24,BTC-USD,67928.1328,69220.2969,66622.6719,68526.1016,68526.1016,29197308153,0.008782
2024-05-25,BTC-USD,68526.9219,69579.3203,68515.8203,69265.9453,69265.9453,15473071741,0.010797
2024-05-26,BTC-USD,69264.2891,69506.2266,68183.8906,68518.0938,68518.0938,15628433737,-0.010797
2024-05-27,BTC-USD,68512.1797,70597.8828,68232.5,69394.5547,69394.5547,25870990717,0.012792
2024-05-28,BTC-USD,69392.1953,69514.6406,67227.1562,68296.2188,68296.2188,32722265965,-0.015827
2024-05-29,BTC-USD,68296.3516,68852.4609,67101.4922,67578.0938,67578.0938,26707072906,-0.010515
2024-05-30,BTC-USD,67576.0859,69500.5391,67118.0781,68364.9922,68364.9922,29509712534,0.011644
2024-05-31,BTC-USD,68362.5156,68999.5625,66633.4219,67491.4141,67491.4141,27387283769,-0.012778
2024-06-01,BTC-USD,67489.6094,67839.7656,67386.1953,67706.9375,67706.9375,11641495604,0.003193
2024-06-02,BTC-USD,67710.2734,68409.1641,67315.5234,67751.6016,67751.6016,17110588415,0.00066
2024-06-03,BTC-USD,67753.8984,70230.8203,67589.8359,68804.7812,68804.7812,32401285324,0.015545
2024-06-04,BTC-USD,68804.5703,71047.4062,68564.6406,70567.7656,70567.7656,33149696545,0.025623
2024-06-05,BTC-USD,70568.3516,71735.4141,70390.7109,71082.8203,71082.8203,32810771409,0.007299
2024-06-06,BTC-USD,71082.8438,71625.7344,70119.125,70757.1641,70757.1641,25223152007,-0.004581
2024-06-07,BTC-USD,70759.1875,71907.8516,68507.2578,69342.5859,69342.5859,36188381096,-0.019992
2024-06-08,BTC-USD,69324.1797,69533.3203,69210.7422,69305.7734,69305.7734,14262185861,-0.000531
2024-06-09,BTC-USD,69297.4922,69817.5234,69160.8438,69647.9922,69647.9922,13534028500,0.004938
2024-06-10,BTC-USD,69644.3125,70146.0703,69232.4219,69512.2812,69512.2812,20597699541,-0.001949
2024-06-11,BTC-USD,69508.0781,69549.4141,66123.6016,67332.0312,67332.0312,37116136345,-0.031365
2024-06-12,BTC-USD,67321.375,69977.8906,66902.4531,68241.1875,68241.1875,34497940694,0.013503
2024-06-13,BTC-USD,68243.1016,68365.7812,66304.5625,66756.3984,66756.3984,28955204146,-0.021758
2024-06-14,BTC-USD,66747.5703,67294.6484,65056.8945,66011.0938,66011.0938,27403884779,-0.011165
2024-06-15,BTC-USD,66006.7422,66402.1875,65871.7734,66191.0,66191.0,14121265576,0.002725
2024-06-16,BTC-USD,66189.3594,66894.8438,66018.25,66639.0469,66639.0469,13281140541,0.006769
2024-06-17,BTC-USD,66636.5156,67188.3203,65094.9648,66490.2969,66490.2969,30006354476,-0.002232
2024-06-18,BTC-USD,66490.9766,66556.7031,64066.957,65140.7461,65140.7461,39481285950,-0.020297
2024-06-19,BTC-USD,65146.6602,65695.3516,64693.3008,64960.2969,64960.2969,21103423504,-0.00277
2024-06-20,BTC-USD,64960.2969,66438.9609,64547.8477,64828.6562,64828.6562,25641109124,-0.002026
2024-06-21,BTC-USD,64837.9883,65007.5469,63378.8945,64096.1992,64096.1992,26188171739,-0.011298
2024-06-22,BTC-USD,64113.8633,64475.4688,63929.7578,64252.5781,64252.5781,9858198793,0.00244
2024-06-23,BTC-USD,64248.9648,64491.7031,63180.7969,63180.7969,63180.7969,11170471802,-0.016681
2024-06-24,BTC-USD,63173.3516,63292.5273,58601.6992,60277.4141,60277.4141,43152133651,-0.045954
2024-06-25,BTC-USD,60266.2812,62258.2617,60239.75,61804.6406,61804.6406,29201215431,0.025337
2024-06-26,BTC-USD,61789.6758,62434.1367,60695.1875,60811.2773,60811.2773,22506003064,-0.016073
2024-06-27,BTC-USD,60811.2266,62293.8633,60585.332,61604.8008,61604.8008,21231745045,0.013049
2024-06-28,BTC-USD,61612.8047,62126.0977,59985.4023,60320.1367,60320.1367,24952866877,-0.020853
2024-06-29,BTC-USD,60319.875,61097.6211,60300.9648,60887.3789,60887.3789,12652903396,0.009404
2024-06-30,BTC-USD,60888.4453,62892.8281,60632.9492,62678.293,62678.293,17333226409,0.029414
2024-07-01,BTC-USD,62673.6055,63777.2266,62495.5117,62851.9805,62851.9805,25468379421,0.002771
2024-07-02,BTC-USD,62844.4102,63203.3594,61752.7461,62029.0156,62029.0156,20151616992,-0.013094
2024-07-03,BTC-USD,62034.332,62187.7031,59419.3867,60173.9219,60173.9219,29756701685,-0.029907
2024-07-04,BTC-USD,60147.1367,60399.6758,56777.8047,56977.7031,56977.7031,41149609230,-0.053116
